v,Guts,,,Phy,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,Griffith Reincarnation,,,Magic,Cost Per Unit,¥,Placement Limit,v,Griffith Ascension,,Griffith Darkness,,,Magic,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,Skull Knight,,,Phy,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,Sengoku,,,Magic,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,Chad,,,Magic,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,Gabimaru,,,Phy,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,Issei,,,Phy,Cost Per Unit,¥,DPS VALUE,Placement Limit,v,,,Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SPA,6.3,,SPA,11.7,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.8,,SPA,7.2,56050,,,,SPA,6.3,,SPA,5.9,56050,,,,SPA,9.9,,SPA,13.5,56050,,,,SPA,5.9,,SPA,4.5,56050,,,,SPA,7.2,,SPA,6.3,56050,,,,SPA,7.2,,SPA,8.1,56050,,,,,,,DPS,1239048,,,,1060000,1060%,111.84,2519398,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060000,1060%,111.84,2519353
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1249981,,,,1080000,1080%,112.83,2541629,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080000,1080%,112.83,2541584
,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,Superior 1,,,,,56050,Superior 1 DPS,,,,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,Superior 1,,,,,56050,DPS Value,Superior 1 DPS,,,,,DPS,1260808,,,,1100000,1100%,113.81,2563643,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,1100%,113.81,2563597
,Damage,7289,,Damage,346256,56050,294,110979.4231,,Damage,0,,Damage,0,56050,0,,,,Damage,6195,,Damage,228421,56050,317,95175.33134,,Damage,11175,,Damage,374200,56050,523,127931.584,,Damage,12162,,Damage,486460,56050,466,108102.1333,,Damage,5969,,Damage,82006,56050,325,72894.50667,,Damage,7106,,Damage,121614,56050,483,108101.5467,,Damage,8502,,Damage,204109,56050,499,100794.5481,,,,,DPS,1271531,,,,1120000,1120%,114.78,2585446,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000,1120%,114.77,2585400
,Range ,18.7,,Range ,30.8,56050,,,,Range ,7.7,,Range ,7.7,56050,,,,,Range ,22.0,,Range ,44.0,56050,,,,Range ,22.0,,Range ,45.1,56050,,,,Range ,27.5,,Range ,41.8,56050,,,,Range ,23.1,,Range ,36.3,56050,,,,Range ,20.9,,Range ,33.0,56050,,,,Range ,22.0,,Range ,60.5,56050,,,,,,,DPS,1282152,,,,1140000,1140%,115.73,2607043,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140000,1140%,115.73,2606997
,SPA,6.3,,SPA,11.7,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.8,,SPA,7.2,56050,,,,SPA,6.3,,SPA,5.9,56050,,,,SPA,9.9,,SPA,13.5,56050,,,,SPA,5.9,,SPA,4.5,56050,,,,SPA,7.2,,SPA,6.3,56050,,,,SPA,7.2,,SPA,8.1,56050,,,,,,,DPS,1292676,,,,1160000,1160%,116.68,2628441,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160000,1160%,116.68,2628394
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1303103,,,,1180000,1180%,117.63,2649644,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180000,1180%,117.62,2649597
,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,Nimble 3,,,,,56050,Nim3 DPS,,,,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,Nimble 3,,,,,56050,DPS Value,Nim3 DPS,,,,,DPS,1313438,,,,1200000,1200%,118.56,2670657,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000,1200%,118.56,2670610
,Damage,6626,,Damage,314778,56050,305,115303.2967,,Damage,0,,Damage,0,56050,0,,,,Damage,5632,,Damage,207655,56050,330,98883.46113,,Damage,10159,,Damage,340182,56050,543,132915.9314,,Damage,11056,,Damage,442236,56050,484,112313.9048,,Damage,5426,,Damage,74551,56050,338,75734.55238,,Damage,6460,,Damage,110558,56050,502,112313.2952,,Damage,7729,,Damage,185554,56050,518,104721.6085,,,,,DPS,1323681,,,,1220000,1220%,119.48,2691486,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000,1220%,119.48,2691438
,Range ,18.7,,Range ,30.8,56050,,,,Range ,7.7,,Range ,7.7,56050,,,,,Range ,22.0,,Range ,44.0,56050,,,,Range ,22.0,,Range ,45.1,56050,,,,Range ,27.5,,Range ,41.8,56050,,,,Range ,23.1,,Range ,36.3,56050,,,,Range ,20.9,,Range ,33.0,56050,,,,Range ,22.0,,Range ,60.5,56050,,,,,,,DPS,1333836,,,,1240000,1240%,120.40,2712134,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240000,1240%,120.40,2712086
,SPA,5.5,,SPA,10.2,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,5.9,,SPA,6.3,56050,,,,SPA,5.5,,SPA,5.1,56050,,,,SPA,8.7,,SPA,11.8,56050,,,,SPA,5.1,,SPA,3.9,56050,,,,SPA,6.3,,SPA,5.5,56050,,,,SPA,6.3,,SPA,7.1,56050,,,,,,,DPS,1343905,,,,1260000,1260%,121.31,2732607,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260000,1260%,121.31,2732558
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1353889,,,,1280000,1280%,122.21,2752908,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280000,1280%,122.21,2752859
,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,Nimble 2,,,,,56050,Nim2 DPS,,,,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,Nimble 2,,,,,56050,DPS Value,Nim2 DPS,,,,,DPS,1363791,,,,1300000,1300%,123.10,2773041,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000,1300%,123.10,2772992
,Damage,6626,,Damage,314778,56050,289,109070.6861,,Damage,0,,Damage,0,56050,0,,,,Damage,5632,,Damage,207655,56050,312,93538.40918,,Damage,10159,,Damage,340182,56050,514,125731.2865,,Damage,11056,,Damage,442236,56050,458,106242.8829,,Damage,5426,,Damage,74551,56050,320,71640.79279,,Damage,6460,,Damage,110558,56050,475,106242.3063,,Damage,7729,,Damage,185554,56050,490,99060.98098,,,,,DPS,1373612,,,,1320000,1320%,123.99,2793011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320000,1320%,123.99,2792962
,Range ,18.7,,Range ,30.8,56050,,,,Range ,7.7,,Range ,7.7,56050,,,,,Range ,22.0,,Range ,44.0,56050,,,,Range ,22.0,,Range ,45.1,56050,,,,Range ,27.5,,Range ,41.8,56050,,,,Range ,23.1,,Range ,36.3,56050,,,,Range ,20.9,,Range ,33.0,56050,,,,Range ,22.0,,Range ,60.5,56050,,,,,,,DPS,1383355,,,,1340000,1340%,124.87,2812822,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340000,1340%,124.87,2812772
,SPA,5.8,,SPA,10.8,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.2,,SPA,6.7,56050,,,,SPA,5.8,,SPA,5.4,56050,,,,SPA,9.2,,SPA,12.5,56050,,,,SPA,5.4,,SPA,4.2,56050,,,,SPA,6.7,,SPA,5.8,56050,,,,SPA,6.7,,SPA,7.5,56050,,,,,,,DPS,1393021,,,,1360000,1360%,125.74,2832476,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360000,1360%,125.74,2832426
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1402612,,,,1380000,1380%,126.61,2851978,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380000,1380%,126.61,2851927
,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,Nimble 1,,,,,56050,Nim1 DPS,,,,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,Nimble 1,,,,,56050,DPS Value,Nim1 DPS,,,,,DPS,1412130,,,,1400000,1400%,127.47,2871330,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000,1400%,127.47,2871279
,Damage,6626,,Damage,314778,56050,281,106200.4049,,Damage,0,,Damage,0,56050,0,,,,Damage,5632,,Damage,207655,56050,304,91076.87209,,Damage,10159,,Damage,340182,56050,500,122422.5684,,Damage,11056,,Damage,442236,56050,446,103447.0175,,Damage,5426,,Damage,74551,56050,311,69755.50877,,Damage,6460,,Damage,110558,56050,463,103446.4561,,Damage,7729,,Damage,185554,56050,477,96454.11306,,,,,DPS,1421575,,,,1420000,1420%,128.32,2890537,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420000,1420%,128.32,2890485
,Range ,18.7,,Range ,30.8,56050,,,,Range ,7.7,,Range ,7.7,56050,,,,,Range ,22.0,,Range ,44.0,56050,,,,Range ,22.0,,Range ,45.1,56050,,,,Range ,27.5,,Range ,41.8,56050,,,,Range ,23.1,,Range ,36.3,56050,,,,Range ,20.9,,Range ,33.0,56050,,,,Range ,22.0,,Range ,60.5,56050,,,,,,,DPS,1430951,,,,1440000,1440%,129.17,2909600,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000,1440%,129.16,2909549
,SPA,6.0,,SPA,11.1,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.4,,SPA,6.8,56050,,,,SPA,6.0,,SPA,5.6,56050,,,,SPA,9.4,,SPA,12.8,56050,,,,SPA,5.6,,SPA,4.3,56050,,,,SPA,6.8,,SPA,6.0,56050,,,,SPA,6.8,,SPA,7.7,56050,,,,,,,DPS,1440258,,,,1460000,1460%,130.01,2928524,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460000,1460%,130.00,2928472
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1449497,,,,1480000,1480%,130.84,2947311,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480000,1480%,130.84,2947259
,Range 3,,,,,56050,DPS Value,Range 3 DPS,,Range 3,,,,,56050,Range 3 DPS,,,,Range 3,,,,,56050,DPS Value,Range 3 DPS,,Range 3,,,,,56050,DPS Value,Range 3 DPS,,Range 3,,,,,56050,DPS Value,Range 3 DPS,,Range 3,,,,,56050,DPS Value,Range 3 DPS,,Range 3,,,,,56050,DPS Value,Range 3 DPS,,Range 3,,,,,56050,DPS Value,Range 3 DPS,,,,,DPS,1458671,,,,1500000,1500%,131.67,2965964,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,1500%,131.67,2965911
,Damage,6626,,Damage,314778,56050,267,100890.3846,,Damage,0,,Damage,0,56050,0,,,,Damage,5632,,Damage,207655,56050,288,86523.02849,,Damage,10159,,Damage,340182,56050,475,116301.44,,Damage,11056,,Damage,442236,56050,423,98274.66667,,Damage,5426,,Damage,74551,56050,296,66267.73333,,Damage,6460,,Damage,110558,56050,440,98274.13333,,Damage,7729,,Damage,185554,56050,454,91631.40741,,,,,DPS,1467780,,,,1520000,1520%,132.49,2984485,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520000,1520%,132.49,2984432
,Range ,21.5,,Range ,35.4,56050,,,,Range ,8.9,,Range ,8.9,56050,,,,,Range ,25.3,,Range ,50.6,56050,,,,Range ,25.3,,Range ,51.9,56050,,,,Range ,31.6,,Range ,48.1,56050,,,,Range ,26.6,,Range ,41.7,56050,,,,Range ,24.0,,Range ,38.0,56050,,,,Range ,25.3,,Range ,69.6,56050,,,,,,,DPS,1476825,,,,1540000,1540%,133.31,3002878,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540000,1540%,133.30,3002825
,SPA,6.3,,SPA,11.7,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.8,,SPA,7.2,56050,,,,SPA,6.3,,SPA,5.9,56050,,,,SPA,9.9,,SPA,13.5,56050,,,,SPA,5.9,,SPA,4.5,56050,,,,SPA,7.2,,SPA,6.3,56050,,,,SPA,7.2,,SPA,8.1,56050,,,,,,,DPS,1485809,,,,1560000,1560%,134.12,3021145,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560000,1560%,134.12,3021091
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1494732,,,,1580000,1580%,134.92,3039287,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580000,1580%,134.92,3039233
,Range 2,,,,,56050,DPS Value,Range 2 DPS,,Range 2,,,,,56050,Range 2 DPS,,,,Range 2,,,,,56050,DPS Value,Range 2 DPS,,Range 2,,,,,56050,DPS Value,Range 2 DPS,,Range 2,,,,,56050,DPS Value,Range 2 DPS,,Range 2,,,,,56050,DPS Value,Range 2 DPS,,Range 2,,,,,56050,DPS Value,Range 2 DPS,,Range 2,,,,,56050,DPS Value,Range 2 DPS,,,,,DPS,1503595,,,,1600000,1600%,135.72,3057309,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,1600%,135.72,3057255
,Damage,6626,,Damage,314778,56050,267,100890.3846,,Damage,0,,Damage,0,56050,0,,,,Damage,5632,,Damage,207655,56050,288,86523.02849,,Damage,10159,,Damage,340182,56050,475,116301.44,,Damage,11056,,Damage,442236,56050,423,98274.66667,,Damage,5426,,Damage,74551,56050,296,66267.73333,,Damage,6460,,Damage,110558,56050,440,98274.13333,,Damage,7729,,Damage,185554,56050,454,91631.40741,,,,,DPS,1512399,,,,1620000,1620%,136.52,3075212,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620000,1620%,136.52,3075157
,Range ,21.0,,Range ,34.7,56050,,,,Range ,8.7,,Range ,8.7,56050,,,,,Range ,24.8,,Range ,49.5,56050,,,,Range ,24.8,,Range ,50.7,56050,,,,Range ,30.9,,Range ,47.0,56050,,,,Range ,26.0,,Range ,40.8,56050,,,,Range ,23.5,,Range ,37.1,56050,,,,Range ,24.8,,Range ,68.1,56050,,,,,,,DPS,1521146,,,,1640000,1640%,137.31,3092997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640000,1640%,137.31,3092942
,SPA,6.3,,SPA,11.7,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.8,,SPA,7.2,56050,,,,SPA,6.3,,SPA,5.9,56050,,,,SPA,9.9,,SPA,13.5,56050,,,,SPA,5.9,,SPA,4.5,56050,,,,SPA,7.2,,SPA,6.3,56050,,,,SPA,7.2,,SPA,8.1,56050,,,,,,,DPS,1529837,,,,1660000,1660%,138.09,3110669,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660000,1660%,138.09,3110613
,,,,,,125950,,3,,,,,,,30000,3,,,,,,,,,100000,,3,,,,,,,122350,,2,,,,,,,77400,,3,,,,,,,56050,,4,,,,,,,55900,,4,,,,,,,50500,,4,,,,,DPS,1538472,,,,1680000,1680%,138.87,3128227,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000,1680%,138.87,3128172
,Range 1,,,,,56050,DPS Value,Range 1 DPS,,Range 1,,,,,56050,Range 1 DPS,,,,Range 1,,,,,56050,DPS Value,Range 1 DPS,,Range 1,,,,,56050,DPS Value,Range 1 DPS,,Range 1,,,,,56050,DPS Value,Range 1 DPS,,Range 1,,,,,56050,DPS Value,Range 1 DPS,,Range 1,,,,,56050,DPS Value,Range 1 DPS,,Range 1,,,,,56050,DPS Value,Range 1 DPS,,,,,DPS,1547054,,,,1700000,1700%,139.65,3145676,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000,1700%,139.64,3145620
,Damage,6626,,Damage,314778,56050,267,100890.3846,,Damage,0,,Damage,0,56050,0,,,,Damage,5632,,Damage,207655,56050,288,86523.02849,,Damage,10159,,Damage,340182,56050,475,116301.44,,Damage,11056,,Damage,442236,56050,423,98274.66667,,Damage,5426,,Damage,74551,56050,296,66267.73333,,Damage,6460,,Damage,110558,56050,440,98274.13333,,Damage,7729,,Damage,185554,56050,454,91631.40741,,,,,DPS,1555581,,,,1720000,1720%,140.42,3163015,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720000,1720%,140.41,3162959
,Range ,20.6,,Range ,33.9,56050,,,,Range ,8.5,,Range ,8.5,56050,,,,,Range ,24.2,,Range ,48.4,56050,,,,Range ,24.2,,Range ,49.6,56050,,,,Range ,30.3,,Range ,46.0,56050,,,,Range ,25.4,,Range ,39.9,56050,,,,Range ,23.0,,Range ,36.3,56050,,,,Range ,24.2,,Range ,66.6,56050,,,,,,,DPS,1564057,,,,1740000,1740%,141.18,3180249,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740000,1740%,141.18,3180192
,SPA,6.3,,SPA,11.7,56050,,,,SPA,0.0,,SPA,0.0,56050,,,,,SPA,6.8,,SPA,7.2,56050,,,,SPA,6.3,,SPA,5.9,56050,,,,SPA,9.9,,SPA,13.5,56050,,,,SPA,5.9,,SPA,4.5,56050,,,,SPA,7.2,,SPA,6.3,56050,,,,SPA,7.2,,SPA,8.1,56050,,,,,,,DPS,1572481,,,,1760000,1760%,141.94,3197377,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760000,1760%,141.94,3197321
,,,,,,56050,,,,,,,,,56050,,,,,,,,,,56050,,,,,,,,,56050,,,,,,,,,56050,,,,,,,,,56050,,,,,,,,,56050,,,,,,,,,56050,,,,,,,DPS,1580854,,,,1780000,1780%,142.70,3214403,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780000,1780%,142.69,3214346
,Unique Guts DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1589178,,,,1800000,1800%,143.45,3231328,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000,1800%,143.45,3231270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1597452,,,,1820000,1820%,144.20,3248153,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820000,1820%,144.19,3248095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1605679,,,,1840000,1840%,144.94,3264881,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840000,1840%,144.94,3264823
,,,,,,,WITH POWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1613858,,,,1860000,1860%,145.68,3281512,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860000,1860%,145.67,3281454
,DMG,,,Bleed DMG,,, DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1621991,,,,1880000,1880%,146.41,3298049,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880000,1880%,146.41,3297991
,1259112,,,524630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1630079,,,,1900000,1900%,147.14,3314493,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,1900%,147.14,3314434
,,,,,,,330517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1638121,,,,1920000,1920%,147.87,3330846,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920000,1920%,147.86,3330787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1646119,,,,1940000,1940%,148.59,3347108,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940000,1940%,148.59,3347049
,Attacks,SPA,Bleed Time,,Ticks,,200% DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1654073,,,,1960000,1960%,149.31,3363282,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960000,1960%,149.30,3363222
,1,0,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1661985,,,,1980000,1980%,150.02,3379369,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980000,1980%,150.02,3379309
,2,9.4,11.4,,3,,734482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1669854,,,,2000000,2000%,150.73,3395370,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,2000%,150.73,3395309
,3,18.8,20.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1677681,,,,2020000,2020%,151.44,3411286,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020000,2020%,151.44,3411225
,4,28.2,30.2,,3,,300% DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1685468,,,,2040000,2040%,152.14,3427119,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040000,2040%,152.14,3427058
,5,37.6,39.6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1693214,,,,2060000,2060%,152.84,3442869,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060000,2060%,152.84,3442808
,6,47,49,,3,,1211895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1700921,,,,2080000,2080%,153.54,3458539,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080000,2080%,153.53,3458478
,7,56.4,58.4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1708588,,,,2100000,2100%,154.23,3474130,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000,2100%,154.22,3474068
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1716217,,,,2120000,2120%,154.92,3489641,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120000,2120%,154.91,3489579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1723808,,,,2140000,2140%,155.60,3505076,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140000,2140%,155.60,3505014
,,,,,,,Dmg,Bleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1731361,,,,2160000,2160%,156.28,3520434,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160000,2160%,156.28,3520372
,,,,,,,2518224,1259112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1738877,,,,2180000,2180%,156.96,3535717,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180000,2180%,156.96,3535654
,,,,,,,3777336,2203446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1746357,,,,2200000,2200%,157.64,3550926,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,2200%,157.63,3550863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1753801,,,,2220000,2220%,158.31,3566062,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220000,2220%,158.31,3565998
,,,,,,,Aoe DPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1761209,,,,2240000,2240%,158.98,3581125,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240000,2240%,158.97,3581062
,,,,,,,100%,4957754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1768583,,,,2260000,2260%,159.64,3596118,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260000,2260%,159.64,3596054
,,,,,,,200%,11017230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1775921,,,,2280000,2280%,160.31,3611040,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280000,2280%,160.30,3610976
,,,,,21,,300%,18178430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1783226,,,,2300000,2300%,160.96,3625893,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000,2300%,160.96,3625829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,1790497,,,,2320000,2320%,161.62,3640678,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320000,2320%,161.62,3640614
